Luna ($LUNA),lunaterraglobal,We are giving $5000 $LUNC among all people who follows and retweets,https://twitter.com/LunaTerraGlobal/status/1544359684823457794,2022-07-05 16:36:56 UTC
Luna ($LUNA),lunaterraglobal,@CoinEverest Wow 🤩 🔥,https://twitter.com/LunaTerraGlobal/status/1543893767517872128,2022-07-04 09:45:32 UTC
Luna ($LUNA),lunaterraglobal,"This huge channel is pumping one of the Luna network coins in 5 hours, join their telegram for their pump on Kucoin exchange! ↪️    https://t.co/NEIutu2BcB   https://t.co/NEIutu2BcB  https://t.co/SthvCpwshN",https://twitter.com/LunaTerraGlobal/status/1543571030253477888,2022-07-03 12:23:06 UTC
Luna ($LUNA),lunaterraglobal,Giving $1000 $LUNC among all people who retweets and joins this group #KuCoin    https://t.co/NEIutu2BcB,https://twitter.com/LunaTerraGlobal/status/1543217287368523776,2022-07-02 12:57:27 UTC
Luna ($LUNA),lunaterraglobal,"Retweet and join, we are DM’ing 📩 people !! $LUNAC $LUNA",https://twitter.com/LunaTerraGlobal/status/1542639025248522242,2022-06-30 22:39:39 UTC
Luna ($LUNA),lunaterraglobal,We are giving $LUNAC to first 5000 people who retweets and joins this group    https://t.co/NEIutu2BcB,https://twitter.com/LunaTerraGlobal/status/1542606050397913089,2022-06-30 20:28:37 UTC
Luna ($LUNA),lunaterraglobal,We are giving $4000 $LUNC among all people who follows and retweets,https://twitter.com/LunaTerraGlobal/status/1542478906611191808,2022-06-30 12:03:23 UTC
Luna ($LUNA),lunaterraglobal,Retweet and show proof 😉,https://twitter.com/LunaTerraGlobal/status/1542273948519636992,2022-06-29 22:28:58 UTC
Luna ($LUNA),lunaterraglobal,"Giving $LUNC among all people who retweets and joins this group  This group pumped #USTC and #LUNC on Kucoin up to 400%, they’re giving another signal soon   https://t.co/NEIutu2BcB   https://t.co/NEIutu2BcB  https://t.co/NEIutu2BcB  https://t.co/jjATE4SaHU",https://twitter.com/LunaTerraGlobal/status/1542272474951438336,2022-06-29 22:23:06 UTC
Luna ($LUNA),lunaterraglobal,This is just the beggining of Luna Classic 🔥 $LUNC,https://twitter.com/LunaTerraGlobal/status/1542192843825053696,2022-06-29 17:06:41 UTC
Luna ($LUNA),lunaterraglobal,You have to be following 🔔,https://twitter.com/LunaTerraGlobal/status/1541931427356442624,2022-06-28 23:47:54 UTC
Luna ($LUNA),lunaterraglobal,"For every LIKE on this tweet We will sent you 800,000 $LUNC 🔥",https://twitter.com/LunaTerraGlobal/status/1541908382197710849,2022-06-28 22:16:20 UTC
Luna ($LUNA),lunaterraglobal,Luna Classic is insane 🔥 $LUNC  https://t.co/nUO29sU87q,https://twitter.com/LunaTerraGlobal/status/1541905446981754880,2022-06-28 22:04:40 UTC
